ITEM,BID,OLDCN,NEWCN,TITLE,AUTHOR,BRANCHCODE,LOCCODE
21982029137852,104055,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby hit the slope /,"Rylant, Cynthia",TRL,EPRDR
21982029137803,104055,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby hit the slope /,"Rylant, Cynthia",URL,EPRDR
21982029137779,104055,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby hit the slope /,"Rylant, Cynthia",CBA,EPRDR
21982029137787,104055,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby hit the slope /,"Rylant, Cynthia",WAL,EPRDR
21982029137811,104055,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby hit the slope /,"Rylant, Cynthia",WAL,EPRDR
21982029137860,104055,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby hit the slope /,"Rylant, Cynthia",WAL,EPRDR
21982031721529,104055,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby hit the slope /,"Rylant, Cynthia",WAL,EPRDR
21982028880270,90462,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby smell the roses /,"Rylant, Cynthia",CBA,EPRDR
21982028880304,90462,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby smell the roses /,"Rylant, Cynthia",URL,EPRDR
21982028880312,90462,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby smell the roses /,"Rylant, Cynthia",URL,EPRDR
21982028880262,90462,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby smell the roses /,"Rylant, Cynthia",WAL,EPRDR
21982028880346,90462,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby smell the roses /,"Rylant, Cynthia",WAL,EPRDR
21982028880353,90462,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby smell the roses /,"Rylant, Cynthia",WAL,EPRDR
21982027577976,54638,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby ring the bell /,"Rylant, Cynthia",URL,EPRDR
21982031695020,54638,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby ring the bell /,"Rylant, Cynthia",URL,EPRDR
21982021522010,54638,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby ring the bell /,"Rylant, Cynthia",WAL,EPRDR
21982021522028,54638,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby ring the bell /,"Rylant, Cynthia",WAL,EPRDR
21982027577968,54638,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby ring the bell /,"Rylant, Cynthia",WAL,EPRDR
21982027578024,54638,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby ring the bell /,"Rylant, Cynthia",WAL,EPRDR
21982027577984,54638,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby ring the bell /,"Rylant, Cynthia",URL,EPRDR
21982021479526,48866,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the magical house : the seventh book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982021479344,48867,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the cozy nest : the fifth book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982021530484,48867,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the cozy nest : the fifth book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982021479336,48868,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the shining star : the sixth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982021518687,48871,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby clear the decks /,"Rylant, Cynthia",EMM,EPRDR
21982023962891,48871,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby clear the decks /,"Rylant, Cynthia",URL,EPRDR
21982023963840,48871,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby clear the decks /,"Rylant, Cynthia",URL,EPRDR
21982023963824,48871,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby clear the decks /,"Rylant, Cynthia",WAL,EPRDR
21982021514603,49233,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the pink surprise : the fourth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982021616812,49233,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the pink surprise : the fourth book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982027993413,64338,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby dance the dance /,"Rylant, Cynthia",BKE,EPRDR
21982027993421,64338,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby dance the dance /,"Rylant, Cynthia",CBA,EPRDR
21982027993439,64338,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby dance the dance /,"Rylant, Cynthia",URL,EPRDR
21982031694932,64338,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby dance the dance /,"Rylant, Cynthia",WAL,EPRDR
21982027993447,64338,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby dance the dance /,"Rylant, Cynthia",POR,EPRDR
21982016144630,27327,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the dress-up birthday /,"Rylant, Cynthia",CBA,EPRDR
21982021514587,20836,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and a very merry Christmas : the twenty-fifth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982031695004,20836,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and a very merry Christmas : the twenty-fifth book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982028101503,20836,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and a very merry Christmas : the twenty-fifth book of their adventures /,"Rylant, Cynthia",CBA,EPRDR
21982020220103,20836,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and a very merry Christmas : the twenty-fifth book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982031694890,21215,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the tumbling trip : the twenty-seventh book of their adventures /,"Rylant, Cynthia",MYE,EPRDR
21982022482255,33398,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby run the race /,"Rylant, Cynthia",BRU,EPRDR
21982022482297,33398,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby run the race /,"Rylant, Cynthia",EMM,EPRDR
21982022568954,33398,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby run the race /,"Rylant, Cynthia",URL,EPRDR
21982022482750,33398,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby run the race /,"Rylant, Cynthia",CBA,EPRDR
21982021776582,30766,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the prettiest house : the second book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982021792811,30766,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the prettiest house : the second book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982021789932,30766,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the prettiest house : the second book of their adventures /,"Rylant, Cynthia",BRU,EPRDR
21982021776574,29559,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby see the stars /,"Rylant, Cynthia",CBA,EPRDR
21982021642073,29559,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby see the stars /,"Rylant, Cynthia",URL,EPRDR
21982021642099,29559,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby see the stars /,"Rylant, Cynthia",TRL,EPRDR
21982021642081,29559,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby see the stars /,"Rylant, Cynthia",WAL,EPRDR
21982015764271,13064,E RYLANT - BEGINNING TO READ,ER RYLANT,The case of the baffled bear /,"Rylant, Cynthia",TRL,EPRDR
21982015764248,13064,E RYLANT - BEGINNING TO READ,ER RYLANT,The case of the baffled bear /,"Rylant, Cynthia",WAL,EPRDR
21982031694262,13332,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby write the book /,"Rylant, Cynthia",CBA,EPRDR
21982021609429,13332,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby write the book /,"Rylant, Cynthia",EMM,EPRDR
21982015761277,13332,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby write the book /,"Rylant, Cynthia",TRL,EPRDR
21982015761350,13332,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby write the book /,"Rylant, Cynthia",URL,EPRDR
21982021035815,13332,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby write the book /,"Rylant, Cynthia",URL,EPRDR
21982020061689,13332,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby write the book /,"Rylant, Cynthia",WAL,EPRDR
21982029601964,13357,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in the green time : the third book of their adventures /,"Rylant, Cynthia",BKE,EPRDR
21982029601998,13357,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in the green time : the third book of their adventures /,"Rylant, Cynthia",BRU,EPRDR
21982015884632,13357,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in the green time : the third book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982029601972,13357,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in the green time : the third book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982029601980,13357,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in the green time : the third book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982031694825,13357,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in the green time : the third book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982021514710,13359,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge under the yellow moon : the fourth book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982020221069,13359,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge under the yellow moon : the fourth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982020221077,13359,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge under the yellow moon : the fourth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982020640649,13359,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge under the yellow moon : the fourth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982031694841,11565,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the funny lunch : the twenty-fourth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982015515533,82762,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby turn the page /,"Rylant, Cynthia",EMM,EPRDR
21982031694387,82762,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby turn the page /,"Rylant, Cynthia",POR,EPRDR
21982015515566,82762,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby turn the page /,"Rylant, Cynthia",TRL,EPRDR
21982015515509,82762,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby turn the page /,"Rylant, Cynthia",URL,EPRDR
21982015515558,82762,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby turn the page /,"Rylant, Cynthia",BRU,EPRDR
21982015515541,82762,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby turn the page /,"Rylant, Cynthia",WAL,EPRDR
21982015515491,82762,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby turn the page /,"Rylant, Cynthia",URL,EPRDR
21982028397101,83052,E RYLANT - BEGINNING TO READ,ER RYLANT,Brownie & Pearl grab a bite /,"Rylant, Cynthia",TRL,EPRDR
21982028397143,83052,E RYLANT - BEGINNING TO READ,ER RYLANT,Brownie & Pearl grab a bite /,"Rylant, Cynthia",URL,EPRDR
21982028397093,83052,E RYLANT - BEGINNING TO READ,ER RYLANT,Brownie & Pearl grab a bite /,"Rylant, Cynthia",URL,EPRDR
21982028397127,83052,E RYLANT - BEGINNING TO READ,ER RYLANT,Brownie & Pearl grab a bite /,"Rylant, Cynthia",WAL,EPRDR
21982021455807,50298,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the Teacup Club : the third book of their adventures /,"Rylant, Cynthia",CBA,EPRDR
21982021616820,50298,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the Teacup Club : the third book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982021612407,52080,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the Book Bugs Club : the ninth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982021514553,10360,E RYLANT - BEGINNING TO READ,ER RYLANT,Puppy Mudge has a snack /,"Rylant, Cynthia",URL,EPRDR
21982013686187,10052,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the wild goose chase : the twenty-third book of their adventures /,"Rylant, Cynthia",POR,EPRDR
21982031695129,10052,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the wild goose chase : the twenty-third book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982013685916,10053,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby stir the soup /,"Rylant, Cynthia",POR,EPRDR
21982013685940,10053,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby stir the soup /,"Rylant, Cynthia",URL,EPRDR
21982013685957,10053,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby stir the soup /,"Rylant, Cynthia",URL,EPRDR
21982015248622,19397,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby make a wish /,"Rylant, Cynthia",URL,EPRDR
21982015248614,19397,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby make a wish /,"Rylant, Cynthia",WAL,EPRDR
21982015828191,18196,E RYLANT - BEGINNING TO READ,ER RYLANT,The case of the desperate duck /,"Rylant, Cynthia",BRU,EPRDR
21982020370809,18196,E RYLANT - BEGINNING TO READ,ER RYLANT,The case of the desperate duck /,"Rylant, Cynthia",URL,EPRDR
21982021547736,18196,E RYLANT - BEGINNING TO READ,ER RYLANT,The case of the desperate duck /,"Rylant, Cynthia",URL,EPRDR
21982031695087,17733,E RYLANT - BEGINNING TO READ,ER RYLANT,Puppy Mudge wants to play /,"Rylant, Cynthia",BKE,EPRDR
21982020360305,17733,E RYLANT - BEGINNING TO READ,ER RYLANT,Puppy Mudge wants to play /,"Rylant, Cynthia",CBA,EPRDR
21982021514645,17733,E RYLANT - BEGINNING TO READ,ER RYLANT,Puppy Mudge wants to play /,"Rylant, Cynthia",CBA,EPRDR
21982021514652,17733,E RYLANT - BEGINNING TO READ,ER RYLANT,Puppy Mudge wants to play /,"Rylant, Cynthia",EMM,EPRDR
21982020360263,17733,E RYLANT - BEGINNING TO READ,ER RYLANT,Puppy Mudge wants to play /,"Rylant, Cynthia",MID,EPRDR
21982020360271,17733,E RYLANT - BEGINNING TO READ,ER RYLANT,Puppy Mudge wants to play /,"Rylant, Cynthia",POR,EPRDR
21982021905470,17733,E RYLANT - BEGINNING TO READ,ER RYLANT,Puppy Mudge wants to play /,"Rylant, Cynthia",URL,EPRDR
21982021608876,18278,E RYLANT - BEGINNING TO READ,ER RYLANT,Puppy Mudge finds a friend /,"Rylant, Cynthia",CBA,EPRDR
21982020220442,18278,E RYLANT - BEGINNING TO READ,ER RYLANT,Puppy Mudge finds a friend /,"Rylant, Cynthia",URL,EPRDR
21982031695103,18278,E RYLANT - BEGINNING TO READ,ER RYLANT,Puppy Mudge finds a friend /,"Rylant, Cynthia",URL,EPRDR
21982021609213,18278,E RYLANT - BEGINNING TO READ,ER RYLANT,Puppy Mudge finds a friend /,"Rylant, Cynthia",WAL,EPRDR
21982031694957,17256,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the wild wind : the twelfth book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982020222083,17257,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in puddle trouble : the second book of their adventures /,"Rylant, Cynthia",CBA,EPRDR
21982020222091,17257,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in puddle trouble : the second book of their adventures /,"Rylant, Cynthia",MID,EPRDR
21982030039345,17257,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in puddle trouble : the second book of their adventures /,"Rylant, Cynthia",CBA,EPRDR
21982031694940,17257,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in puddle trouble : the second book of their adventures /,"Rylant, Cynthia",CBA,EPRDR
21982028300535,17257,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in puddle trouble : the second book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982030039352,17257,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in puddle trouble : the second book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982020486522,17258,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in the sparkle days : the fifth book of their adventures /,"Rylant, Cynthia",EMM,EPRDR
21982020220129,17258,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in the sparkle days : the fifth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982031695079,17258,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in the sparkle days : the fifth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982021608579,17258,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in the sparkle days : the fifth book of their adventures /,"Rylant, Cynthia",CBA,EPRDR
21982020220111,17258,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge in the sparkle days : the fifth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982031695061,17272,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the happy cat : the eighth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982031694916,17337,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the great grandpas : the twenty-sixth book of their adventures /,"Rylant, Cynthia",BKE,EPRDR
21982015918497,17337,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the great grandpas : the twenty-sixth book of their adventures /,"Rylant, Cynthia",CBA,EPRDR
21982015918356,17337,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the great grandpas : the twenty-sixth book of their adventures /,"Rylant, Cynthia",POR,EPRDR
21982015918364,17337,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the great grandpas : the twenty-sixth book of their adventures /,"Rylant, Cynthia",TRL,EPRDR
21982020221630,17337,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the great grandpas : the twenty-sixth book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982020503995,24485,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby spin the yarn /,"Rylant, Cynthia",BRU,EPRDR
21982021514694,24485,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby spin the yarn /,"Rylant, Cynthia",EMM,EPRDR
21982020504027,24485,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby spin the yarn /,"Rylant, Cynthia",MID,EPRDR
21982020504019,24485,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby spin the yarn /,"Rylant, Cynthia",MYE,EPRDR
21982021776350,24485,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby spin the yarn /,"Rylant, Cynthia",URL,EPRDR
21982021514702,24485,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby spin the yarn /,"Rylant, Cynthia",WAL,EPRDR
21982031695137,22908,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the big sleepover : the twenty-eighth book of their adventures /,"Rylant, Cynthia",CBA,EPRDR
21982021608645,22908,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the big sleepover : the twenty-eighth book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982021038108,22908,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the big sleepover : the twenty-eighth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982021515121,3218,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge : the first book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982008990057,3218,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge : the first book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982020222117,3218,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge : the first book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982015786431,3218,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge : the first book of their adventures /,"Rylant, Cynthia",MID,EPRDR
21982015786449,3218,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge : the first book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982031695012,3219,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the long weekend : the eleventh book of their adventures /,"Rylant, Cynthia",TRL,EPRDR
21982031694999,3221,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the careful cousin : the thirteenth book of their adventures /,"Rylant, Cynthia",CBA,EPRDR
21982015465358,3221,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the careful cousin : the thirteenth book of their adventures /,"Rylant, Cynthia",URL,EPRDR
21982015465366,3221,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the careful cousin : the thirteenth book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982020225433,3221,E RYLANT - BEGINNING TO READ,ER RYLANT,Henry and Mudge and the careful cousin : the thirteenth book of their adventures /,"Rylant, Cynthia",WAL,EPRDR
21982015823945,5637,E RYLANT - BEGINNING TO READ,ER RYLANT,The case of the sleepy sloth /,"Rylant, Cynthia",URL,EPRDR
21982021776947,27327,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the dress-up birthday /,"Rylant, Cynthia",CBA,EPRDR
21982016144564,27327,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the dress-up birthday /,"Rylant, Cynthia",MID,EPRDR
21982016144671,27327,E RYLANT - BEGINNING TO READ,ER RYLANT,Annie and Snowball and the dress-up birthday /,"Rylant, Cynthia",URL,EPRDR
21982024403143,41421,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby spill the beans /,"Rylant, Cynthia",BRU,EPRDR
21982024403168,41421,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby spill the beans /,"Rylant, Cynthia",CBA,EPRDR
21982024403135,41421,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby spill the beans /,"Rylant, Cynthia",EMM,EPRDR
21982024403085,41421,E RYLANT - BEGINNING TO READ,ER RYLANT,Mr. Putter & Tabby spill the beans /,"Rylant, Cynthia",MID,EPRDR
